WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,Estimates Start After
112,GBR,NGDP_D,United Kingdom,"Gross domestic product, deflator",The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation. Data are expressed in the base year of each country's national accounts.,Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",25.782,29.051,31.459,33.299,35.147,37.174,39.041,41.288,43.917,47.557,51.579,55.216,57.162,58.973,60.025,61.762,64.739,64.839,65.844,66.785,67.661,68.889,70.421,72.194,74.11,76.341,78.635,80.467,83.143,84.731,85.945,87.771,89.067,91,92.163,92.82,94.564,96.258,97.93,100,105.933,105.951,111.335,116.936,120.577,122.907,125.4,127.923,130.54,2022
112,GBR,NGDPRPC,United Kingdom,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","17,905.08","17,728.75","18,049.64","18,739.01","19,063.96","19,724.00","20,185.48","21,191.66","22,245.91","22,662.51","22,743.04","22,281.33","22,231.59","22,648.87","23,376.78","23,804.10","24,200.24","25,230.01","25,954.94","26,642.02","27,637.25","28,125.08","28,501.13","29,257.68","29,787.42","30,347.87","30,792.49","31,328.45","31,024.59","29,417.29","29,892.58","29,961.08","30,194.66","30,551.85","31,289.77","31,786.13","32,208.23","32,799.41","33,159.81","33,509.71","29,687.08","31,848.22","32,886.47","32,644.55","32,805.50","33,377.77","33,918.47","34,399.08","34,810.45",2020
112,GBR,NGDPRPPPPC,United Kingdom,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","25,266.33","25,017.51","25,470.32","26,443.11","26,901.66","27,833.05","28,484.27","29,904.11","31,391.79","31,979.66","32,093.30","31,441.76","31,371.58","31,960.42","32,987.59","33,590.60","34,149.60","35,602.74","36,625.70","37,595.25","38,999.65","39,688.05","40,218.69","41,286.28","42,033.82","42,824.68","43,452.10","44,208.40","43,779.61","41,511.52","42,182.20","42,278.87","42,608.49","43,112.52","44,153.81","44,854.25","45,449.89","46,284.11","46,792.68","47,286.43","41,892.22","44,941.86","46,406.96","46,065.58","46,292.71","47,100.25","47,863.25","48,541.45","49,121.95",2020
112,GBR,NGDPPC,United Kingdom,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","4,616.30","5,150.33","5,678.17","6,239.90","6,700.37","7,332.20","7,880.58","8,749.54","9,769.84","10,777.56","11,730.65","12,302.88","12,708.05","13,356.74","14,031.94","14,701.89","15,667.05","16,358.89","17,089.80","17,792.75","18,699.57","19,375.15","20,070.66","21,122.37","22,075.40","23,167.91","24,213.54","25,209.02","25,794.79","24,925.43","25,691.22","26,297.09","26,893.35","27,802.33","28,837.67","29,503.89","30,457.30","31,571.90","32,473.51","33,509.71","31,448.46","33,743.41","36,614.17","38,173.09","39,555.95","41,023.61","42,533.61","44,004.24","45,441.48",2020
112,GBR,NGDPDPC,United Kingdom,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","10,737.62","10,442.31","9,938.57","9,464.70","8,952.37","9,499.69","11,558.57","14,337.54","17,400.68","17,668.69","20,933.06","21,762.33","22,422.65","20,041.70","21,489.72","23,204.63","24,466.58","26,788.33","28,306.43","28,793.32","28,347.70","27,897.13","30,129.42","34,516.91","40,434.58","42,170.81","44,613.88","50,457.55","47,918.32","38,969.68","39,736.21","42,147.69","42,489.95","43,492.46","47,476.19","45,085.34","41,275.86","40,666.83","43,377.76","42,797.26","40,347.36","46,421.61","45,294.81","46,371.45","49,320.63","52,000.53","54,978.16","58,008.94","61,129.79",2020
112,GBR,PPPPC,United Kingdom,"Gross domestic product per capita, current prices","Expressed in GDP in PPP dollars per person. Data are derived by dividing GDP in PPP dollars by total population. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","9,579.14","10,382.13","11,223.17","12,108.11","12,762.66","13,622.04","14,221.46","15,299.64","16,627.11","17,602.73","18,326.37","18,561.55","18,942.17","19,755.07","20,825.51","21,650.84","22,414.20","23,770.89","24,729.14","25,741.44","27,308.01","28,416.12","29,244.87","30,613.68","32,004.65","33,629.35","35,174.94","36,754.30","37,095.80","35,399.40","36,403.71","37,245.25","38,329.62","39,989.08","41,288.49","42,613.18","44,226.12","46,284.11","47,917.68","49,291.81","44,238.73","49,590.99","54,795.10","56,470.80","58,006.27","60,139.58","62,252.09","64,281.34","66,276.12",2020
112,GBR,NGAP_NPGDP,United Kingdom,Output gap in percent of potential GDP,"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, IMF Estimates of Potential Output: Theory and Practice, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46.",Percent of potential GDP,,"See notes for:  Gross domestic product, constant prices (National currency).",4.937,2.764,2.817,4.767,3.95,4.522,3.473,4.977,5.466,5.817,4.147,0.645,-1.004,-0.972,-0.127,-1.007,-2.291,-1.14,-1.206,-1.269,-0.158,-0.766,-1.588,-0.98,-0.974,-0.431,-0.069,1.03,-0.257,-5.687,-4.418,-4.603,-4.64,-4.492,-3.149,-2.575,-2.168,-1.316,-1.044,-0.809,-3.613,0.522,1.75,-0.536,-0.818,-0.481,-0.239,-0.027,0.005,2022
112,GBR,PPPSH,United Kingdom,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"Expressed in percent of world GDP in PPP dollars. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,,"See notes for:  Gross domestic product, current prices (National currency).",4.018,3.911,3.964,4.019,3.923,3.929,3.895,3.948,3.973,3.916,3.789,3.637,3.277,3.282,3.299,3.25,3.19,3.206,3.219,3.205,3.184,3.176,3.144,3.116,3.029,2.969,2.881,2.803,2.718,2.606,2.534,2.462,2.423,2.425,2.432,2.479,2.498,2.497,2.453,2.426,2.225,2.256,2.272,2.205,2.161,2.141,2.118,2.092,2.062,2022
112,GBR,PPPEX,United Kingdom,Implied PPP conversion rate,"Expressed in national currency per current international dollar. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",0.482,0.496,0.506,0.515,0.525,0.538,0.554,0.572,0.588,0.612,0.64,0.663,0.671,0.676,0.674,0.679,0.699,0.688,0.691,0.691,0.685,0.682,0.686,0.69,0.69,0.689,0.688,0.686,0.695,0.704,0.706,0.706,0.702,0.695,0.698,0.692,0.689,0.682,0.678,0.68,0.711,0.68,0.668,0.676,0.682,0.682,0.683,0.685,0.686,2022
112,GBR,NID_NGDP,United Kingdom,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,,"Source: National Statistics Office Latest actual data: 2022 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2019 Chain-weighted: Yes, from before 1980 Primary domestic currency: British pound Data last updated: 03/2023",19.109,17.792,18.296,19.116,20.071,20.132,20.016,21.391,23.648,24.754,23.167,20.37,19.213,18.736,18.76,18.59,18.781,17.516,17.986,17.834,18.236,17.945,18.037,17.699,17.618,17.779,18.092,18.463,17.502,14.826,16.208,15.83,15.858,16.074,17.279,17.719,17.864,18.31,17.971,18.138,17.209,17.926,19.292,17.264,16.833,17.057,17.209,17.192,17.101,2022
112,GBR,NGSD_NGDP,United Kingdom,Gross national savings,"Expressed as a ratio of gross national savings in current local currency and GDP in current local currency. Gross national saving is gross disposable income less final consumption expenditure after taking account of an adjustment for pension funds. [SNA 1993] For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment.",Percent of GDP,,"Source: National Statistics Office Latest actual data: 2022 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2019 Chain-weighted: Yes, from before 1980 Primary domestic currency: British pound Data last updated: 03/2023",19.865,19.549,19.088,19.576,19.832,20.111,19.321,20.103,20.404,20.985,20.383,19.328,17.979,17.731,18.617,18.256,18.561,17.408,17.737,15.721,16.369,16.133,15.997,15.821,15.247,15.732,14.927,14.68,13.54,11.673,13.325,14.026,12.569,11.298,12.129,12.65,12.378,14.701,13.9,15.309,14.008,16.424,13.741,12.051,12.419,13.235,13.555,13.597,13.556,2022
